product_id,name,category,price,stock_qty
2508,Children's Book 175,Books,52.62,4923
2509,Biography 584,Books,76.51,4210
2510,T-Shirt 464,Clothing,277.57,728
2511,Charger 864,Electronics,1558.21,1594
2512,Smartwatch 949,Electronics,368.09,743
2513,Pillow 376,Home & Kitchen,466.92,3404
2514,Textbook 420,Books,26.29,2077
2515,Swim Goggles 518,Sports,125.99,2437
2516,Self-Help Book 337,Books,31.67,1534
2517,Boots 907,Clothing,140.4,2050
2518,Textbook 223,Books,79.3,3807
2519,Keyboard 211,Electronics,556.92,1647
2520,Basketball 310,Sports,350.73,2641
2521,Body Lotion 927,Beauty,117.38,4041
2522,Hoodie 054,Clothing,38.13,2483
2523,Running Shoes 412,Sports,45.78,3823
2524,Monitor 057,Electronics,1993.42,4190
2525,Jacket 782,Clothing,191.05,1881
2526,Water Bottle 926,Sports,269.97,3325
2527,Smartphone 688,Electronics,69.5,2246
2528,Charger 515,Electronics,1043.83,1944
2529,T-Shirt 096,Clothing,216.75,771
2530,Nail Polish 932,Beauty,43.24,2357
2531,Body Lotion 288,Beauty,102.07,2658
2532,Shorts 261,Clothing,236.0,1115
2533,Boots 647,Clothing,153.17,3118
2534,Headphones 153,Electronics,1476.12,3329
2535,Tennis Racket 161,Sports,113.48,2594
2536,Blanket 097,Home & Kitchen,199.69,4147
2537,Shorts 785,Clothing,98.08,4574
2538,Shampoo 816,Beauty,31.79,1326
2539,Cookbook 261,Books,60.09,1428
2540,Coffee Maker 892,Home & Kitchen,416.76,274
2541,Socks 046,Clothing,171.93,3101
2542,Biography 475,Books,11.16,2873
2543,Shorts 099,Clothing,277.76,16
2544,Fiction Novel 971,Books,68.14,2409
2545,Pillow 357,Home & Kitchen,200.67,4314
2546,Lip Balm 596,Beauty,66.93,512
2547,History Book 974,Books,15.81,433
2548,Yoga Mat 334,Sports,10.45,1561
2549,Eye Cream 053,Beauty,81.51,2452
2550,Monitor 174,Electronics,1435.24,3843
2551,Air Fryer 083,Home & Kitchen,439.88,1223
2552,Air Fryer 199,Home & Kitchen,332.11,3384
2553,Yoga Mat 373,Sports,222.69,1402
2554,Art Book 534,Books,76.18,2235
2555,Smartphone 525,Electronics,1453.02,4014
2556,Jacket 814,Clothing,110.29,4265
2557,Speaker 411,Electronics,1200.78,4423
2558,Travel Guide 612,Books,14.26,4438
2559,Monitor 481,Electronics,1688.64,2480
2560,Speaker 710,Electronics,1071.08,2838
2561,Pillow 387,Home & Kitchen,271.56,2498
2562,Sneakers 999,Clothing,186.03,3697
2563,Socks 088,Clothing,118.29,4859
2564,Textbook 885,Books,60.63,471
2565,Blanket 928,Home & Kitchen,299.57,406
2566,Shampoo 078,Beauty,9.24,84
2567,Webcam 759,Electronics,1240.79,86
2568,Air Fryer 616,Home & Kitchen,93.3,1237
2569,Perfume 995,Beauty,106.94,1688
2570,Socks 030,Clothing,109.84,2864
2571,Cookware Set 866,Home & Kitchen,47.68,3496
2572,Tablet 764,Electronics,1622.77,1167
2573,Webcam 295,Electronics,771.35,1891
2574,Speaker 305,Electronics,672.53,2265
2575,Running Shoes 504,Sports,121.65,2537
2576,History Book 664,Books,9.63,4356
2577,Jacket 605,Clothing,277.39,3316
2578,Yoga Mat 116,Sports,82.65,3302
2579,Air Fryer 449,Home & Kitchen,257.97,782
2580,T-Shirt 589,Clothing,104.76,614
2581,Sunscreen 510,Beauty,63.88,587
2582,Cookbook 400,Books,21.73,4424
2583,Conditioner 146,Beauty,36.54,304
2584,Webcam 318,Electronics,1994.83,1207
2585,Science Book 620,Books,18.47,4055
2586,Moisturizer 154,Beauty,111.87,2185
2587,T-Shirt 154,Clothing,200.62,656
2588,Dumbbells 127,Sports,242.0,1859
2589,Sunscreen 185,Beauty,89.75,2771
2590,Water Bottle 166,Sports,344.76,2866
2591,Shampoo 662,Beauty,135.49,1482
2592,Cookware Set 423,Home & Kitchen,57.14,2496
2593,Charger 167,Electronics,816.98,3436
2594,Art Book 961,Books,73.48,621
2595,Socks 605,Clothing,203.35,1062
2596,Jacket 606,Clothing,61.14,4616
2597,Eye Cream 587,Beauty,65.07,1142
2598,Swim Goggles 038,Sports,163.25,904
2599,Biography 148,Books,30.79,483
2600,Pillow 629,Home & Kitchen,132.2,4707
2601,Conditioner 316,Beauty,84.67,4007
2602,Keyboard 151,Electronics,1269.08,597
2603,Shorts 764,Clothing,103.41,982
2604,Sunscreen 629,Beauty,137.33,302
2605,Tablet 800,Electronics,461.31,3415
2606,Cookbook 379,Books,24.13,3278
2607,Perfume 743,Beauty,20.44,2521
2608,Toaster 301,Home & Kitchen,322.56,1922
2609,Cookbook 285,Books,15.59,1239
2610,Dumbbells 886,Sports,305.83,2753
2611,Eye Cream 673,Beauty,109.16,4024
2612,Tablet 911,Electronics,489.31,1717
2613,Monitor 873,Electronics,1591.47,3056
2614,Biography 505,Books,52.65,2017
2615,Science Book 590,Books,18.24,4095
2616,Speaker 633,Electronics,1483.37,3471
2617,Resistance Bands 662,Sports,183.55,2409
2618,Science Book 837,Books,25.23,1645
2619,Boots 073,Clothing,63.05,3214
2620,Tennis Racket 400,Sports,46.0,943
2621,Jeans 258,Clothing,240.13,1822
2622,Textbook 957,Books,51.46,3542
2623,Art Book 012,Books,42.62,3703
2624,History Book 742,Books,30.86,1752
2625,Self-Help Book 059,Books,20.27,3913
2626,Vacuum 847,Home & Kitchen,383.28,4213
2627,Laptop 734,Electronics,1002.93,2080
2628,Fiction Novel 556,Books,34.76,3613
2629,Dress 747,Clothing,153.79,3897
2630,Hat 043,Clothing,97.14,2337
2631,Speaker 929,Electronics,1105.75,2286
2632,Charger 518,Electronics,439.85,4281
2633,Boots 867,Clothing,45.84,4548
2634,Children's Book 560,Books,12.12,563
2635,Hat 100,Clothing,179.95,4419
2636,Resistance Bands 110,Sports,246.33,3227
2637,Knife Set 876,Home & Kitchen,77.88,3351
2638,Smartwatch 263,Electronics,1492.7,4446
2639,Bicycle Helmet 938,Sports,381.28,4750
2640,Travel Guide 082,Books,63.31,4655
2641,Jacket 756,Clothing,239.47,1984
2642,Sunscreen 227,Beauty,17.96,549
2643,Knife Set 573,Home & Kitchen,136.36,1201
2644,Jacket 622,Clothing,149.1,1770
2645,Boots 144,Clothing,219.16,2361
2646,Vacuum 194,Home & Kitchen,248.33,1756
2647,Smartphone 100,Electronics,1203.34,68
2648,Pillow 244,Home & Kitchen,147.53,3738
2649,Running Shoes 993,Sports,77.31,3141
2650,Laptop 629,Electronics,294.16,287
2651,Tablet 240,Electronics,1273.18,4767
2652,Eye Cream 329,Beauty,39.25,3170
2653,Charger 865,Electronics,1426.26,4331
2654,Textbook 258,Books,9.39,4733
2655,Science Book 248,Books,62.0,900
2656,Hoodie 049,Clothing,267.87,3552
2657,Jeans 099,Clothing,65.98,2432
2658,Nail Polish 410,Beauty,146.8,1911
2659,Biography 110,Books,64.0,1981
2660,Hat 987,Clothing,92.38,3921
2661,Swim Goggles 229,Sports,35.96,163
2662,Lamp 309,Home & Kitchen,192.18,3546
2663,Coffee Maker 996,Home & Kitchen,261.43,1753
2664,Vacuum 266,Home & Kitchen,150.73,4774
2665,Body Lotion 952,Beauty,148.96,1391
2666,Bicycle Helmet 131,Sports,243.61,2513
2667,Bicycle Helmet 660,Sports,373.71,2850
2668,Laptop 881,Electronics,1355.16,3738
2669,Shorts 784,Clothing,112.32,4174
2670,Resistance Bands 690,Sports,372.16,4699
2671,Cookbook 134,Books,9.12,558
2672,Smartphone 162,Electronics,1275.13,762
2673,Cookware Set 299,Home & Kitchen,382.11,849
2674,Self-Help Book 908,Books,8.84,2459
2675,Travel Guide 497,Books,50.91,2028
2676,Vacuum 568,Home & Kitchen,326.79,267
2677,Self-Help Book 846,Books,31.38,1219
2678,Knife Set 416,Home & Kitchen,295.78,342
2679,Cookware Set 915,Home & Kitchen,72.8,2715
2680,Art Book 127,Books,63.36,4611
2681,Body Lotion 860,Beauty,77.38,2831
2682,T-Shirt 236,Clothing,194.5,4981
2683,Jeans 291,Clothing,289.29,4208
2684,Face Mask 734,Beauty,111.57,2298
2685,Face Mask 172,Beauty,80.74,2349
2686,Socks 453,Clothing,258.15,4644
2687,Tablet 241,Electronics,152.64,2357
2688,Art Book 254,Books,32.16,3002
2689,Air Fryer 973,Home & Kitchen,155.92,410
2690,Monitor 609,Electronics,401.2,3888
2691,Tennis Racket 284,Sports,388.18,1798
2692,Blanket 494,Home & Kitchen,307.31,2543
2693,Sunscreen 423,Beauty,23.33,4505
2694,Keyboard 113,Electronics,1466.75,2094
2695,Sneakers 288,Clothing,13.34,1687
2696,Running Shoes 777,Sports,373.68,687
2697,Dress 825,Clothing,125.95,2856
2698,Jacket 081,Clothing,69.32,1347
2699,Smartwatch 121,Electronics,1994.68,33
2700,Tablet 593,Electronics,876.98,4148
2701,Face Mask 323,Beauty,11.9,542
2702,Travel Guide 298,Books,15.34,4158
2703,Biography 613,Books,30.94,1985
2704,Headphones 531,Electronics,1069.32,3716
2705,Speaker 289,Electronics,804.34,2084
2706,Shampoo 903,Beauty,143.32,3577
2707,Travel Guide 708,Books,53.41,3416
2708,Monitor 717,Electronics,1328.43,2694
2709,Air Fryer 619,Home & Kitchen,406.4,2313
2710,T-Shirt 137,Clothing,119.01,2574
2711,Resistance Bands 310,Sports,13.6,3298
2712,Blanket 205,Home & Kitchen,437.44,1402
2713,Moisturizer 794,Beauty,93.38,2376
2714,Conditioner 873,Beauty,147.08,510
2715,Charger 556,Electronics,1018.89,4710
2716,Headphones 217,Electronics,140.21,600
2717,Biography 983,Books,68.63,2806
2718,Conditioner 977,Beauty,125.39,4072
2719,Art Book 294,Books,51.68,3315
2720,Coffee Maker 575,Home & Kitchen,499.23,2025
2721,Sunscreen 220,Beauty,52.02,4522
2722,Smartwatch 147,Electronics,1541.19,1915
2723,Fiction Novel 012,Books,19.2,615
2724,Cookware Set 331,Home & Kitchen,87.23,2262
2725,Dumbbells 094,Sports,114.27,1240
2726,Laptop 590,Electronics,1741.22,2877
2727,Sneakers 116,Clothing,33.92,815
2728,Shampoo 450,Beauty,59.55,718
2729,Self-Help Book 964,Books,51.89,2432
2730,Basketball 937,Sports,91.19,784
2731,Tablet 228,Electronics,1875.78,2923
2732,Speaker 572,Electronics,1878.41,796
2733,Running Shoes 465,Sports,155.46,3335
2734,Dress 323,Clothing,284.16,1351
2735,Monitor 552,Electronics,1068.98,2589
2736,Resistance Bands 409,Sports,106.04,2740
2737,Vacuum 908,Home & Kitchen,391.3,1532
2738,Body Lotion 938,Beauty,65.98,931
2739,Biography 871,Books,59.94,667
2740,Coffee Maker 332,Home & Kitchen,492.34,157
2741,Children's Book 681,Books,75.4,2131
2742,Lip Balm 867,Beauty,91.77,1692
2743,Jeans 877,Clothing,163.63,2961
2744,Swim Goggles 818,Sports,31.05,1499
2745,Jacket 009,Clothing,190.91,1223
2746,Moisturizer 611,Beauty,5.74,3597
2747,Hoodie 921,Clothing,269.14,679
2748,Self-Help Book 743,Books,60.45,2169
2749,Smartwatch 352,Electronics,1387.01,466
2750,Running Shoes 530,Sports,264.3,3031
2751,Toaster 535,Home & Kitchen,147.0,1359
2752,Boots 009,Clothing,258.34,1371
2753,Water Bottle 584,Sports,14.76,2318
2754,Smartwatch 931,Electronics,556.07,4108
2755,Bicycle Helmet 262,Sports,249.56,3402
2756,Boots 420,Clothing,213.84,2875
2757,Running Shoes 959,Sports,209.41,4270
2758,Dress 299,Clothing,189.92,3238
2759,Headphones 100,Electronics,1833.26,3146
2760,Children's Book 113,Books,24.35,2902
2761,Boots 289,Clothing,65.35,312
2762,Boots 664,Clothing,90.07,3488
2763,Shorts 369,Clothing,14.86,272
2764,Speaker 427,Electronics,1378.64,4148
2765,Basketball 254,Sports,388.29,3633
2766,Lamp 873,Home & Kitchen,87.9,1725
2767,Running Shoes 534,Sports,86.35,736
2768,History Book 143,Books,38.68,2958
2769,Science Book 001,Books,31.04,1718
2770,Cookbook 934,Books,46.52,3954
2771,Travel Guide 563,Books,57.88,3916
2772,Lamp 406,Home & Kitchen,364.66,4755
2773,Keyboard 837,Electronics,583.06,3511
2774,Cookware Set 717,Home & Kitchen,142.74,1563
2775,Basketball 322,Sports,96.06,2542
2776,Webcam 253,Electronics,197.64,3266
2777,Hoodie 820,Clothing,297.0,2677
2778,Pillow 045,Home & Kitchen,480.9,2440
2779,Running Shoes 032,Sports,381.1,3641
2780,Perfume 612,Beauty,80.64,4512
2781,Tennis Racket 293,Sports,216.24,3612
2782,Yoga Mat 970,Sports,152.33,1250
2783,Laptop 969,Electronics,1227.24,3844
2784,Perfume 543,Beauty,102.8,4608
2785,Blanket 811,Home & Kitchen,475.42,4971
2786,Yoga Mat 322,Sports,22.51,317
2787,Sneakers 070,Clothing,274.62,2575
2788,Knife Set 944,Home & Kitchen,319.71,2467
2789,Blender 259,Home & Kitchen,257.5,2277
2790,Jacket 580,Clothing,206.61,3452
2791,Biography 932,Books,16.62,3429
2792,Nail Polish 970,Beauty,135.51,3866
2793,Cookbook 586,Books,43.29,3985
2794,Sunscreen 830,Beauty,138.59,3572
2795,Resistance Bands 185,Sports,219.67,4967
2796,Jeans 667,Clothing,295.19,3627
2797,Textbook 821,Books,16.24,1892
2798,Boots 501,Clothing,115.06,3404
2799,Headphones 578,Electronics,1254.63,2974
2800,Sunscreen 922,Beauty,50.8,4352
2801,Lamp 322,Home & Kitchen,47.18,683
2802,Dress 852,Clothing,286.05,1289
2803,Body Lotion 374,Beauty,43.05,4670
2804,Nail Polish 063,Beauty,40.02,673
2805,Body Lotion 558,Beauty,10.4,3439
2806,Smartwatch 778,Electronics,858.87,4139
2807,Self-Help Book 233,Books,30.71,1155
2808,Tennis Racket 264,Sports,378.08,2141
2809,Water Bottle 378,Sports,165.4,2555
2810,Smartwatch 354,Electronics,320.13,3647
2811,Water Bottle 152,Sports,217.76,2189
2812,Swim Goggles 953,Sports,319.43,526
2813,Blender 137,Home & Kitchen,254.63,935
2814,Speaker 282,Electronics,850.69,2346
2815,Shorts 668,Clothing,198.05,1865
2816,Jeans 773,Clothing,12.93,3383
2817,Tennis Racket 226,Sports,113.89,2991
2818,Sneakers 246,Clothing,281.37,678
2819,Air Fryer 772,Home & Kitchen,137.35,4893
2820,Resistance Bands 705,Sports,287.62,3366
2821,History Book 569,Books,73.22,87
2822,Air Fryer 777,Home & Kitchen,130.97,459
2823,Self-Help Book 364,Books,44.53,1871
2824,Children's Book 906,Books,11.67,1672
2825,History Book 185,Books,75.83,4590
2826,Yoga Mat 549,Sports,275.56,4841
2827,Tablet 406,Electronics,1430.06,2311
2828,Yoga Mat 771,Sports,202.75,4646
2829,Sneakers 220,Clothing,90.6,1936
2830,Lip Balm 180,Beauty,132.88,2633
2831,Speaker 401,Electronics,1973.6,3063
2832,Children's Book 234,Books,18.73,308
2833,Eye Cream 624,Beauty,89.19,2578
2834,Knife Set 232,Home & Kitchen,265.19,1776
2835,Webcam 083,Electronics,350.18,4066
2836,Face Mask 003,Beauty,72.17,3280
2837,Textbook 858,Books,65.88,2092
2838,Art Book 727,Books,13.26,1455
2839,T-Shirt 317,Clothing,299.29,3206
2840,Basketball 076,Sports,72.64,4631
2841,Conditioner 839,Beauty,14.57,4776
2842,Conditioner 106,Beauty,121.69,4421
2843,Biography 441,Books,48.58,1042
2844,Pillow 355,Home & Kitchen,272.76,510
2845,Shorts 941,Clothing,105.58,4138
2846,Running Shoes 733,Sports,354.11,2191
2847,Lip Balm 392,Beauty,12.82,1796
2848,Jeans 348,Clothing,205.61,2750
2849,Dumbbells 362,Sports,29.76,4829
2850,Moisturizer 648,Beauty,48.03,1198
2851,Webcam 840,Electronics,1454.81,332
2852,Yoga Mat 176,Sports,265.64,3818
2853,Lip Balm 934,Beauty,61.37,763
2854,Camping Tent 345,Sports,248.18,2512
2855,Blender 159,Home & Kitchen,159.54,1039
2856,Art Book 664,Books,58.26,1068
2857,Vacuum 611,Home & Kitchen,225.32,791
2858,History Book 395,Books,73.31,1003
2859,T-Shirt 814,Clothing,205.0,3613
2860,Body Lotion 151,Beauty,53.14,80
2861,Sneakers 607,Clothing,270.85,4823
2862,Shorts 938,Clothing,250.15,2948
2863,Bicycle Helmet 154,Sports,222.15,4535
2864,Headphones 690,Electronics,831.12,183
2865,Yoga Mat 956,Sports,43.8,4795
2866,Body Lotion 241,Beauty,96.35,1687
2867,Fiction Novel 083,Books,33.74,150
2868,Cookbook 071,Books,36.49,3635
2869,Tablet 027,Electronics,1395.52,618
2870,Eye Cream 994,Beauty,101.21,2378
2871,Running Shoes 815,Sports,319.77,3329
2872,Sunscreen 740,Beauty,43.12,2261
2873,Headphones 670,Electronics,1227.21,3943
2874,Hoodie 102,Clothing,153.49,1018
2875,Monitor 007,Electronics,611.09,3623
2876,Sneakers 734,Clothing,180.17,4019
2877,Moisturizer 595,Beauty,62.53,2773
2878,Perfume 904,Beauty,79.87,4892
2879,Smartphone 457,Electronics,546.76,4716
2880,Jeans 721,Clothing,223.22,402
2881,Tennis Racket 867,Sports,360.79,2506
2882,Dumbbells 692,Sports,347.37,4210
2883,Hat 469,Clothing,29.57,4392
2884,Hoodie 063,Clothing,69.54,3668
2885,Webcam 133,Electronics,145.11,3022
2886,Conditioner 028,Beauty,137.17,3653
2887,Shorts 966,Clothing,44.17,819
2888,Speaker 189,Electronics,853.09,4525
2889,Biography 085,Books,34.34,704
2890,Eye Cream 035,Beauty,11.39,3436
2891,Air Fryer 785,Home & Kitchen,234.41,3801
2892,Face Mask 644,Beauty,11.21,4545
2893,Jacket 603,Clothing,119.22,2243
2894,Dumbbells 260,Sports,146.5,3337
2895,Moisturizer 418,Beauty,88.54,2998
2896,Basketball 279,Sports,188.34,2227
2897,Coffee Maker 481,Home & Kitchen,202.21,535
2898,Boots 251,Clothing,189.0,3860
2899,Shampoo 873,Beauty,125.45,3424
2900,Charger 585,Electronics,1618.22,2314
2901,Body Lotion 924,Beauty,86.32,117
2902,Travel Guide 623,Books,12.67,1511
2903,Resistance Bands 515,Sports,249.96,1393
2904,Smartphone 011,Electronics,1689.83,2519
2905,Travel Guide 243,Books,9.58,2524
2906,Socks 012,Clothing,169.38,1745
2907,Vacuum 586,Home & Kitchen,297.56,3746
2908,Resistance Bands 678,Sports,22.66,703
2909,Lamp 096,Home & Kitchen,171.11,567
2910,Science Book 597,Books,70.56,3567
2911,Biography 443,Books,72.76,4301
2912,Face Mask 594,Beauty,71.67,824
2913,Children's Book 416,Books,10.3,1181
2914,Textbook 387,Books,57.67,4887
2915,Sneakers 551,Clothing,270.59,3381
2916,Tablet 277,Electronics,432.56,4675
2917,Moisturizer 147,Beauty,102.92,4518
2918,T-Shirt 989,Clothing,118.97,230
2919,Blender 073,Home & Kitchen,107.96,3184
2920,Hat 145,Clothing,155.22,2903
2921,Textbook 025,Books,65.8,3911
2922,Swim Goggles 051,Sports,131.65,3369
2923,Tablet 022,Electronics,738.94,3385
2924,Tablet 392,Electronics,563.51,3325
2925,Smartwatch 715,Electronics,1123.35,2005
2926,Hoodie 672,Clothing,11.39,2093
2927,Resistance Bands 419,Sports,310.03,3501
2928,Hat 850,Clothing,210.65,3295
2929,History Book 559,Books,22.35,2981
2930,Children's Book 990,Books,71.14,90
2931,Smartwatch 998,Electronics,1665.86,547
2932,Smartphone 419,Electronics,1058.72,784
2933,Lamp 509,Home & Kitchen,29.04,590
2934,Jeans 402,Clothing,279.22,3304
2935,Science Book 019,Books,78.56,4880
2936,Bicycle Helmet 149,Sports,73.85,1794
2937,Smartphone 085,Electronics,1577.59,4361
2938,Pillow 169,Home & Kitchen,108.91,4554
2939,Sneakers 775,Clothing,247.4,1192
2940,Science Book 625,Books,17.2,2334
2941,Monitor 079,Electronics,985.01,2930
2942,Lamp 824,Home & Kitchen,271.91,4112
2943,Socks 851,Clothing,104.95,1187
2944,Basketball 373,Sports,345.46,1812
2945,Nail Polish 207,Beauty,98.62,4409
2946,Dumbbells 217,Sports,64.14,3910
2947,Body Lotion 714,Beauty,15.06,1557
2948,Jeans 275,Clothing,263.73,2980
2949,Speaker 300,Electronics,1087.46,4095
2950,Moisturizer 726,Beauty,58.5,3548
2951,Knife Set 359,Home & Kitchen,295.93,2754
2952,Basketball 758,Sports,210.74,4310
2953,Charger 555,Electronics,1914.08,1059
2954,Sunscreen 606,Beauty,21.12,3949
2955,Hat 609,Clothing,264.56,1596
2956,Keyboard 446,Electronics,1449.49,1317
2957,Dumbbells 507,Sports,175.46,4544
2958,Laptop 981,Electronics,859.93,859
2959,Jacket 242,Clothing,124.48,653
2960,Resistance Bands 516,Sports,40.43,3724
2961,Blanket 644,Home & Kitchen,486.02,1865
2962,Blanket 399,Home & Kitchen,468.54,1411
2963,Keyboard 159,Electronics,506.54,4761
2964,Shorts 193,Clothing,120.24,3581
2965,Smartwatch 084,Electronics,539.85,3790
2966,Sunscreen 735,Beauty,81.38,1751
2967,Boots 985,Clothing,98.34,4441
2968,Coffee Maker 390,Home & Kitchen,43.88,4303
2969,Lamp 657,Home & Kitchen,39.43,2693
2970,Blanket 560,Home & Kitchen,171.95,1015
2971,Running Shoes 048,Sports,244.7,2864
2972,Coffee Maker 872,Home & Kitchen,494.31,2276
2973,Webcam 712,Electronics,1056.04,3028
2974,Jacket 111,Clothing,295.16,2288
2975,Socks 051,Clothing,74.06,4446
2976,T-Shirt 769,Clothing,234.97,163
2977,Dress 797,Clothing,42.59,2880
2978,Blanket 719,Home & Kitchen,23.42,680
2979,Monitor 426,Electronics,660.6,4543
2980,Speaker 981,Electronics,335.46,1619
2981,Knife Set 145,Home & Kitchen,339.8,1149
2982,Speaker 585,Electronics,1523.81,3565
2983,Pillow 626,Home & Kitchen,314.54,4386
2984,Sunscreen 320,Beauty,73.86,1911
2985,Sneakers 757,Clothing,137.24,3534
2986,Jacket 409,Clothing,47.1,2813
2987,Cookware Set 496,Home & Kitchen,76.08,821
2988,Moisturizer 931,Beauty,82.55,3581
2989,Shampoo 527,Beauty,121.31,4867
2990,Face Mask 433,Beauty,80.44,3373
2991,Pillow 382,Home & Kitchen,229.17,3144
2992,Perfume 755,Beauty,97.0,1317
2993,Dumbbells 908,Sports,294.58,2463
2994,Monitor 295,Electronics,323.25,1079
2995,Bicycle Helmet 008,Sports,362.25,4085
2996,Jacket 470,Clothing,50.3,982
2997,Keyboard 092,Electronics,723.08,3480
2998,Cookware Set 502,Home & Kitchen,115.6,1939
2999,Blender 226,Home & Kitchen,107.15,59
3000,Art Book 192,Books,14.72,1435
3001,Sunscreen 443,Beauty,50.48,4655
3002,Hat 472,Clothing,219.44,2999
3003,Yoga Mat 343,Sports,323.18,2156
3004,Body Lotion 756,Beauty,145.14,1478
3005,Charger 562,Electronics,210.75,62
3006,Bicycle Helmet 565,Sports,307.92,1784
3007,Smartphone 503,Electronics,1571.71,1837
3008,Bicycle Helmet 329,Sports,295.21,171
3009,Hoodie 376,Clothing,240.54,2655
3010,Dumbbells 217,Sports,175.35,4681
3011,Headphones 214,Electronics,153.93,3046
3012,Pillow 385,Home & Kitchen,185.27,3306
3013,Body Lotion 880,Beauty,92.03,2808
3014,Lamp 223,Home & Kitchen,340.7,358
3015,Basketball 445,Sports,280.81,2846
3016,Shampoo 680,Beauty,102.16,1705
3017,Moisturizer 368,Beauty,80.63,3303
3018,Running Shoes 832,Sports,97.21,4559
3019,Charger 334,Electronics,883.51,4231
3020,Webcam 190,Electronics,1476.11,2542
3021,Fiction Novel 434,Books,57.09,4642
3022,Dumbbells 168,Sports,382.09,2868
3023,Blanket 572,Home & Kitchen,357.54,2388
3024,Moisturizer 957,Beauty,87.06,1049
3025,Laptop 915,Electronics,145.58,3349
3026,Webcam 262,Electronics,629.66,177
3027,Self-Help Book 935,Books,16.15,1285
3028,Coffee Maker 337,Home & Kitchen,119.94,2565
3029,Keyboard 679,Electronics,1756.95,1822
3030,Jacket 814,Clothing,105.1,20
3031,Smartphone 230,Electronics,414.95,4955
3032,Water Bottle 693,Sports,91.18,1643
3033,Jacket 423,Clothing,144.91,4233
3034,Cookware Set 503,Home & Kitchen,115.02,4680
3035,Children's Book 945,Books,50.99,2846
3036,Blender 948,Home & Kitchen,215.78,774
3037,Headphones 814,Electronics,1439.0,3462
3038,Cookware Set 163,Home & Kitchen,45.57,2353
3039,Resistance Bands 439,Sports,312.11,2487
3040,Perfume 413,Beauty,95.12,3681
3041,Charger 404,Electronics,1187.74,1376
3042,Resistance Bands 347,Sports,245.05,4109
3043,Shampoo 845,Beauty,35.71,136
3044,Shampoo 399,Beauty,101.12,3022
3045,Blanket 171,Home & Kitchen,270.33,2454
3046,Water Bottle 290,Sports,292.15,1356
3047,Biography 318,Books,49.31,2778
3048,Lip Balm 159,Beauty,93.82,2109
3049,Speaker 790,Electronics,957.13,2172
3050,Smartwatch 366,Electronics,473.02,2353
3051,Charger 717,Electronics,173.45,1866
3052,Speaker 782,Electronics,1118.27,552
3053,Conditioner 387,Beauty,23.8,1209
3054,Dress 694,Clothing,221.98,2479
3055,Air Fryer 824,Home & Kitchen,189.7,3072
3056,Eye Cream 005,Beauty,58.3,1185
3057,Cookware Set 262,Home & Kitchen,301.21,1208
3058,Self-Help Book 711,Books,57.32,740
3059,Eye Cream 883,Beauty,72.63,2163
3060,Webcam 220,Electronics,470.17,1142
3061,Resistance Bands 570,Sports,50.03,60
3062,Smartwatch 919,Electronics,584.37,440
3063,Pillow 923,Home & Kitchen,179.89,114
3064,Vacuum 967,Home & Kitchen,279.47,4191
3065,Socks 403,Clothing,188.31,3901
3066,Smartphone 704,Electronics,491.29,27
3067,Tennis Racket 828,Sports,271.86,536
3068,Monitor 575,Electronics,968.44,3581
3069,History Book 424,Books,67.82,2919
3070,Body Lotion 840,Beauty,98.87,3233
3071,Pillow 691,Home & Kitchen,320.44,2686
3072,Webcam 113,Electronics,1406.21,3032
3073,Perfume 846,Beauty,24.92,1348
3074,Headphones 152,Electronics,1488.89,1346
3075,Webcam 709,Electronics,247.41,2880
3076,Pillow 124,Home & Kitchen,192.9,1844
3077,Coffee Maker 065,Home & Kitchen,434.14,893
3078,Children's Book 143,Books,16.19,4268
3079,Eye Cream 371,Beauty,26.47,4112
3080,Lamp 898,Home & Kitchen,59.77,3197
3081,Sunscreen 562,Beauty,5.75,4011
3082,Hat 231,Clothing,94.5,1580
3083,Water Bottle 165,Sports,33.13,4281
3084,Laptop 607,Electronics,857.37,3511
3085,History Book 437,Books,43.87,4327
3086,Coffee Maker 218,Home & Kitchen,437.07,3603
3087,Self-Help Book 379,Books,79.75,689
3088,Science Book 170,Books,5.63,1485
3089,Self-Help Book 348,Books,10.03,3655
3090,Face Mask 962,Beauty,23.15,213
3091,Face Mask 387,Beauty,50.53,1035
3092,Dumbbells 805,Sports,30.27,1550
3093,Monitor 787,Electronics,1503.55,1089
3094,Swim Goggles 966,Sports,101.4,2768
3095,Blanket 070,Home & Kitchen,338.9,4545
3096,Face Mask 249,Beauty,15.95,880
3097,Camping Tent 905,Sports,314.16,3730
3098,Lamp 005,Home & Kitchen,255.05,2812
3099,Perfume 713,Beauty,84.41,4816
3100,Headphones 441,Electronics,1929.22,192
3101,Toaster 753,Home & Kitchen,242.97,2383
3102,Tablet 351,Electronics,1386.78,4532
3103,Toaster 454,Home & Kitchen,498.17,1265
3104,Cookbook 557,Books,43.85,2594
3105,Cookbook 161,Books,61.35,4275
3106,Hat 473,Clothing,97.95,2658
3107,Swim Goggles 839,Sports,50.38,3092
3108,Moisturizer 637,Beauty,123.05,1064
3109,Self-Help Book 754,Books,62.96,3889
3110,Fiction Novel 637,Books,7.82,4066
3111,Face Mask 393,Beauty,133.43,1325
3112,Cookbook 021,Books,20.64,4410
3113,Yoga Mat 065,Sports,197.1,1337
3114,Coffee Maker 021,Home & Kitchen,402.7,683
